ESTADO,MUNICíPIO,NOME DO CANDIDATO,PARTIDO,VOTOS,VOTOS PERCENTUAL
AL,Major Isidoro,Paulo Dantas,MDB,6857,68.05
AL,Major Isidoro,Rodrigo Cunha,UNIÃO,2666,26.46
AL,Major Isidoro,Collor,PTB,355,3.52
AL,Major Isidoro,Rui Palmeira,PSD,176,1.75
AL,Major Isidoro,Cicero Albuquerque,PSOL,16,0.16
AL,Major Isidoro,Luciano Fontes,PMB,4,0.04
AL,Major Isidoro,Luciano Almeida,PRTB,2,0.02
AL,Maragogi,Rodrigo Cunha,UNIÃO,5400,40.09
AL,Maragogi,Paulo Dantas,MDB,4774,35.44
AL,Maragogi,Collor,PTB,2469,18.33
AL,Maragogi,Rui Palmeira,PSD,735,5.46
AL,Maragogi,Cicero Albuquerque,PSOL,56,0.42
AL,Maragogi,Luciano Fontes,PMB,22,0.16
AL,Maragogi,Luciano Almeida,PRTB,13,0.1
AL,Maravilha,Rui Palmeira,PSD,2175,42.71
AL,Maravilha,Paulo Dantas,MDB,1437,28.22
AL,Maravilha,Rodrigo Cunha,UNIÃO,1305,25.63
AL,Maravilha,Collor,PTB,149,2.93
AL,Maravilha,Cicero Albuquerque,PSOL,16,0.31
AL,Maravilha,Luciano Fontes,PMB,8,0.16
AL,Maravilha,Luciano Almeida,PRTB,2,0.04
AL,Marechal Deodoro,Paulo Dantas,MDB,7784,38.45
AL,Marechal Deodoro,Collor,PTB,5035,24.87
AL,Marechal Deodoro,Rodrigo Cunha,UNIÃO,3993,19.73
AL,Marechal Deodoro,Rui Palmeira,PSD,3140,15.51
AL,Marechal Deodoro,Cicero Albuquerque,PSOL,222,1.1
AL,Marechal Deodoro,Luciano Fontes,PMB,49,0.24
AL,Marechal Deodoro,Luciano Almeida,PRTB,19,0.09
AL,Maribondo,Paulo Dantas,MDB,4015,59.47
AL,Maribondo,Rodrigo Cunha,UNIÃO,1108,16.41
AL,Maribondo,Collor,PTB,1060,15.7
AL,Maribondo,Rui Palmeira,PSD,515,7.63
AL,Maribondo,Cicero Albuquerque,PSOL,38,0.56
AL,Maribondo,Luciano Almeida,PRTB,10,0.15
AL,Maribondo,Luciano Fontes,PMB,5,0.07
AL,Mata Grande,Paulo Dantas,MDB,5150,47.84
AL,Mata Grande,Rui Palmeira,PSD,4853,45.08
AL,Mata Grande,Rodrigo Cunha,UNIÃO,513,4.77
AL,Mata Grande,Collor,PTB,234,2.17
AL,Mata Grande,Luciano Fontes,PMB,7,0.07
AL,Mata Grande,Cicero Albuquerque,PSOL,6,0.06
AL,Mata Grande,Luciano Almeida,PRTB,2,0.02
AL,Matriz de Camaragibe,Paulo Dantas,MDB,4553,41.39
AL,Matriz de Camaragibe,Rodrigo Cunha,UNIÃO,2930,26.64
AL,Matriz de Camaragibe,Collor,PTB,2339,21.27
AL,Matriz de Camaragibe,Rui Palmeira,PSD,1136,10.33
AL,Matriz de Camaragibe,Cicero Albuquerque,PSOL,33,0.3
AL,Matriz de Camaragibe,Luciano Fontes,PMB,7,0.06
AL,Matriz de Camaragibe,Luciano Almeida,PRTB,1,0.01
AL,Messias,Paulo Dantas,MDB,2732,30.64
AL,Messias,Rui Palmeira,PSD,2655,29.78
AL,Messias,Rodrigo Cunha,UNIÃO,2370,26.58
AL,Messias,Collor,PTB,1084,12.16
AL,Messias,Cicero Albuquerque,PSOL,59,0.66
AL,Messias,Luciano Almeida,PRTB,10,0.11
AL,Messias,Luciano Fontes,PMB,5,0.06
AL,Minador do Negrão,Paulo Dantas,MDB,1721,53.6
AL,Minador do Negrão,Collor,PTB,824,25.66
AL,Minador do Negrão,Rodrigo Cunha,UNIÃO,495,15.42
AL,Minador do Negrão,Rui Palmeira,PSD,157,4.89
AL,Minador do Negrão,Cicero Albuquerque,PSOL,7,0.22
AL,Minador do Negrão,Luciano Almeida,PRTB,7,0.22
AL,Minador do Negrão,Luciano Fontes,PMB,0,0.0
AL,Monteirópolis,Paulo Dantas,MDB,2900,77.29
AL,Monteirópolis,Rodrigo Cunha,UNIÃO,538,14.34
AL,Monteirópolis,Rui Palmeira,PSD,152,4.05
AL,Monteirópolis,Collor,PTB,144,3.84
AL,Monteirópolis,Cicero Albuquerque,PSOL,11,0.29
AL,Monteirópolis,Luciano Fontes,PMB,4,0.11
AL,Monteirópolis,Luciano Almeida,PRTB,3,0.08
AL,Murici,Paulo Dantas,MDB,7878,64.07
AL,Murici,Rodrigo Cunha,UNIÃO,3000,24.4
AL,Murici,Collor,PTB,967,7.86
AL,Murici,Rui Palmeira,PSD,357,2.9
AL,Murici,Cicero Albuquerque,PSOL,68,0.55
AL,Murici,Luciano Almeida,PRTB,15,0.12
AL,Murici,Luciano Fontes,PMB,10,0.08
AL,Novo Lino,Paulo Dantas,MDB,3807,61.93
AL,Novo Lino,Rodrigo Cunha,UNIÃO,1012,16.46
AL,Novo Lino,Collor,PTB,982,15.98
AL,Novo Lino,Rui Palmeira,PSD,321,5.22
AL,Novo Lino,Cicero Albuquerque,PSOL,14,0.23
AL,Novo Lino,Luciano Almeida,PRTB,10,0.16
AL,Novo Lino,Luciano Fontes,PMB,1,0.02
AL,Olho D'Água Grande,Paulo Dantas,MDB,2186,70.02
AL,Olho D'Água Grande,Rodrigo Cunha,UNIÃO,548,17.55
AL,Olho D'Água Grande,Rui Palmeira,PSD,282,9.03
AL,Olho D'Água Grande,Collor,PTB,101,3.24
AL,Olho D'Água Grande,Cicero Albuquerque,PSOL,3,0.1
AL,Olho D'Água Grande,Luciano Almeida,PRTB,2,0.06
AL,Olho D'Água Grande,Luciano Fontes,PMB,0,0.0
AL,Olho D'Água das Flores,Paulo Dantas,MDB,6472,63.91
AL,Olho D'Água das Flores,Rodrigo Cunha,UNIÃO,1901,18.77
AL,Olho D'Água das Flores,Rui Palmeira,PSD,847,8.36
AL,Olho D'Água das Flores,Collor,PTB,837,8.27
AL,Olho D'Água das Flores,Cicero Albuquerque,PSOL,57,0.56
AL,Olho D'Água das Flores,Luciano Fontes,PMB,8,0.08
AL,Olho D'Água das Flores,Luciano Almeida,PRTB,4,0.04
AL,Olho D'Água do Casado,Paulo Dantas,MDB,4199,87.37
AL,Olho D'Água do Casado,Rodrigo Cunha,UNIÃO,414,8.61
AL,Olho D'Água do Casado,Collor,PTB,150,3.12
AL,Olho D'Água do Casado,Rui Palmeira,PSD,33,0.69
AL,Olho D'Água do Casado,Cicero Albuquerque,PSOL,8,0.17
AL,Olho D'Água do Casado,Luciano Almeida,PRTB,2,0.04
AL,Olho D'Água do Casado,Luciano Fontes,PMB,0,0.0
AL,Olivença,Paulo Dantas,MDB,3981,60.46
AL,Olivença,Rui Palmeira,PSD,1545,23.46
AL,Olivença,Rodrigo Cunha,UNIÃO,851,12.92
AL,Olivença,Collor,PTB,194,2.95
AL,Olivença,Luciano Fontes,PMB,8,0.12
AL,Olivença,Cicero Albuquerque,PSOL,6,0.09
AL,Olivença,Luciano Almeida,PRTB,0,0.0
AL,Ouro Branco,Rodrigo Cunha,UNIÃO,3524,54.99
AL,Ouro Branco,Paulo Dantas,MDB,2584,40.32
AL,Ouro Branco,Collor,PTB,228,3.56
AL,Ouro Branco,Rui Palmeira,PSD,60,0.94
AL,Ouro Branco,Cicero Albuquerque,PSOL,10,0.16
AL,Ouro Branco,Luciano Fontes,PMB,3,0.05
AL,Ouro Branco,Luciano Almeida,PRTB,0,0.0
AL,Palestina,Paulo Dantas,MDB,2081,68.84
AL,Palestina,Rodrigo Cunha,UNIÃO,850,28.12
AL,Palestina,Collor,PTB,58,1.92
AL,Palestina,Rui Palmeira,PSD,27,0.89
AL,Palestina,Cicero Albuquerque,PSOL,6,0.2
AL,Palestina,Luciano Fontes,PMB,1,0.03
AL,Palestina,Luciano Almeida,PRTB,0,0.0
AL,Palmeira dos Índios,Paulo Dantas,MDB,19041,55.87
AL,Palmeira dos Índios,Rodrigo Cunha,UNIÃO,6372,18.7
AL,Palmeira dos Índios,Collor,PTB,4727,13.87
AL,Palmeira dos Índios,Rui Palmeira,PSD,3545,10.4
AL,Palmeira dos Índios,Cicero Albuquerque,PSOL,319,0.94
AL,Palmeira dos Índios,Luciano Fontes,PMB,48,0.14
AL,Palmeira dos Índios,Luciano Almeida,PRTB,31,0.09
AL,Pão de Açúcar,Paulo Dantas,MDB,8786,72.17
AL,Pão de Açúcar,Rodrigo Cunha,UNIÃO,2254,18.51
AL,Pão de Açúcar,Collor,PTB,817,6.71
AL,Pão de Açúcar,Rui Palmeira,PSD,263,2.16
AL,Pão de Açúcar,Cicero Albuquerque,PSOL,43,0.35
AL,Pão de Açúcar,Luciano Fontes,PMB,6,0.05
AL,Pão de Açúcar,Luciano Almeida,PRTB,5,0.04
AL,Pariconha,Paulo Dantas,MDB,4230,92.86
AL,Pariconha,Rodrigo Cunha,UNIÃO,188,4.13
AL,Pariconha,Collor,PTB,92,2.02
AL,Pariconha,Rui Palmeira,PSD,30,0.66
AL,Pariconha,Cicero Albuquerque,PSOL,10,0.22
AL,Pariconha,Luciano Almeida,PRTB,3,0.07
AL,Pariconha,Luciano Fontes,PMB,2,0.04
AL,Paripueira,Paulo Dantas,MDB,2142,42.22
AL,Paripueira,Rodrigo Cunha,UNIÃO,1068,21.05
AL,Paripueira,Collor,PTB,923,18.19
AL,Paripueira,Rui Palmeira,PSD,883,17.41
AL,Paripueira,Cicero Albuquerque,PSOL,42,0.83
AL,Paripueira,Luciano Fontes,PMB,10,0.2
AL,Paripueira,Luciano Almeida,PRTB,5,0.1
AL,Passo de Camaragibe,Rui Palmeira,PSD,2934,40.16
AL,Passo de Camaragibe,Paulo Dantas,MDB,2734,37.42
AL,Passo de Camaragibe,Collor,PTB,911,12.47
AL,Passo de Camaragibe,Rodrigo Cunha,UNIÃO,690,9.44
AL,Passo de Camaragibe,Cicero Albuquerque,PSOL,29,0.4
AL,Passo de Camaragibe,Luciano Fontes,PMB,5,0.07
AL,Passo de Camaragibe,Luciano Almeida,PRTB,3,0.04
AL,Paulo Jacinto,Rodrigo Cunha,UNIÃO,2397,55.95
AL,Paulo Jacinto,Paulo Dantas,MDB,1356,31.65
AL,Paulo Jacinto,Collor,PTB,269,6.28
AL,Paulo Jacinto,Rui Palmeira,PSD,243,5.67
AL,Paulo Jacinto,Cicero Albuquerque,PSOL,12,0.28
AL,Paulo Jacinto,Luciano Fontes,PMB,5,0.12
AL,Paulo Jacinto,Luciano Almeida,PRTB,2,0.05
AL,Penedo,Paulo Dantas,MDB,15954,60.26
AL,Penedo,Rodrigo Cunha,UNIÃO,5113,19.31
AL,Penedo,Collor,PTB,3917,14.79
AL,Penedo,Rui Palmeira,PSD,1245,4.7
AL,Penedo,Cicero Albuquerque,PSOL,188,0.71
AL,Penedo,Luciano Fontes,PMB,36,0.14
AL,Penedo,Luciano Almeida,PRTB,24,0.09
AL,Piaçabuçu,Paulo Dantas,MDB,5551,65.4
AL,Piaçabuçu,Rodrigo Cunha,UNIÃO,1762,20.76
AL,Piaçabuçu,Collor,PTB,891,10.5
AL,Piaçabuçu,Rui Palmeira,PSD,209,2.46
AL,Piaçabuçu,Cicero Albuquerque,PSOL,51,0.6
AL,Piaçabuçu,Luciano Almeida,PRTB,15,0.18
AL,Piaçabuçu,Luciano Fontes,PMB,9,0.11
AL,Pilar,Paulo Dantas,MDB,9459,53.71
AL,Pilar,Rodrigo Cunha,UNIÃO,4316,24.51
AL,Pilar,Collor,PTB,2512,14.26
AL,Pilar,Rui Palmeira,PSD,1099,6.24
AL,Pilar,Cicero Albuquerque,PSOL,174,0.99
AL,Pilar,Luciano Fontes,PMB,34,0.19
AL,Pilar,Luciano Almeida,PRTB,17,0.1
AL,Pindoba,Rui Palmeira,PSD,762,40.38
AL,Pindoba,Paulo Dantas,MDB,742,39.32
AL,Pindoba,Rodrigo Cunha,UNIÃO,254,13.46
AL,Pindoba,Collor,PTB,124,6.57
AL,Pindoba,Cicero Albuquerque,PSOL,4,0.21
AL,Pindoba,Luciano Fontes,PMB,1,0.05
AL,Pindoba,Luciano Almeida,PRTB,0,0.0
AL,Piranhas,Paulo Dantas,MDB,7705,65.11
AL,Piranhas,Rodrigo Cunha,UNIÃO,3186,26.92
AL,Piranhas,Collor,PTB,622,5.26
AL,Piranhas,Rui Palmeira,PSD,247,2.09
AL,Piranhas,Cicero Albuquerque,PSOL,67,0.57
AL,Piranhas,Luciano Fontes,PMB,4,0.03
AL,Piranhas,Luciano Almeida,PRTB,3,0.03
AL,Poço das Trincheiras,Paulo Dantas,MDB,4270,61.32
AL,Poço das Trincheiras,Collor,PTB,1319,18.94
AL,Poço das Trincheiras,Rodrigo Cunha,UNIÃO,1227,17.62
AL,Poço das Trincheiras,Rui Palmeira,PSD,133,1.91
AL,Poço das Trincheiras,Cicero Albuquerque,PSOL,11,0.16
AL,Poço das Trincheiras,Luciano Fontes,PMB,3,0.04
AL,Poço das Trincheiras,Luciano Almeida,PRTB,1,0.01
AL,Porto Calvo,Paulo Dantas,MDB,6097,55.84
AL,Porto Calvo,Rodrigo Cunha,UNIÃO,2388,21.87
AL,Porto Calvo,Collor,PTB,2066,18.92
AL,Porto Calvo,Rui Palmeira,PSD,328,3.0
AL,Porto Calvo,Cicero Albuquerque,PSOL,26,0.24
AL,Porto Calvo,Luciano Fontes,PMB,7,0.06
AL,Porto Calvo,Luciano Almeida,PRTB,6,0.05
AL,Porto Real do Colégio,Paulo Dantas,MDB,7591,72.52
AL,Porto Real do Colégio,Rodrigo Cunha,UNIÃO,1693,16.17
AL,Porto Real do Colégio,Collor,PTB,696,6.65
AL,Porto Real do Colégio,Rui Palmeira,PSD,463,4.42
AL,Porto Real do Colégio,Cicero Albuquerque,PSOL,16,0.15
AL,Porto Real do Colégio,Luciano Fontes,PMB,6,0.06
AL,Porto Real do Colégio,Luciano Almeida,PRTB,2,0.02
AL,Porto de Pedras,Paulo Dantas,MDB,2844,61.07
AL,Porto de Pedras,Collor,PTB,1021,21.92
AL,Porto de Pedras,Rodrigo Cunha,UNIÃO,651,13.98
AL,Porto de Pedras,Rui Palmeira,PSD,109,2.34
AL,Porto de Pedras,Cicero Albuquerque,PSOL,24,0.52
AL,Porto de Pedras,Luciano Fontes,PMB,5,0.11
AL,Porto de Pedras,Luciano Almeida,PRTB,3,0.06
AL,Quebrangulo,Paulo Dantas,MDB,2956,46.14
AL,Quebrangulo,Rodrigo Cunha,UNIÃO,2489,38.85
AL,Quebrangulo,Collor,PTB,532,8.3
AL,Quebrangulo,Rui Palmeira,PSD,396,6.18
AL,Quebrangulo,Cicero Albuquerque,PSOL,26,0.41
AL,Quebrangulo,Luciano Fontes,PMB,5,0.08
AL,Quebrangulo,Luciano Almeida,PRTB,3,0.05
AL,Rio Largo,Paulo Dantas,MDB,16477,39.55
AL,Rio Largo,Rodrigo Cunha,UNIÃO,10554,25.33
AL,Rio Largo,Collor,PTB,7945,19.07
AL,Rio Largo,Rui Palmeira,PSD,6145,14.75
AL,Rio Largo,Cicero Albuquerque,PSOL,387,0.93
AL,Rio Largo,Luciano Fontes,PMB,92,0.22
AL,Rio Largo,Luciano Almeida,PRTB,65,0.16
AL,Roteiro,Rodrigo Cunha,UNIÃO,1461,43.65
AL,Roteiro,Paulo Dantas,MDB,1178,35.2
AL,Roteiro,Collor,PTB,352,10.52
AL,Roteiro,Rui Palmeira,PSD,344,10.28
AL,Roteiro,Cicero Albuquerque,PSOL,11,0.33
AL,Roteiro,Luciano Almeida,PRTB,1,0.03
AL,Roteiro,Luciano Fontes,PMB,0,0.0
AL,Santa Luzia do Norte,Paulo Dantas,MDB,1561,44.13
AL,Santa Luzia do Norte,Rodrigo Cunha,UNIÃO,1354,38.28
AL,Santa Luzia do Norte,Rui Palmeira,PSD,315,8.91
AL,Santa Luzia do Norte,Collor,PTB,272,7.69
AL,Santa Luzia do Norte,Cicero Albuquerque,PSOL,28,0.79
AL,Santa Luzia do Norte,Luciano Fontes,PMB,6,0.17
AL,Santa Luzia do Norte,Luciano Almeida,PRTB,1,0.03
AL,Santana do Ipanema,Paulo Dantas,MDB,12668,61.7
AL,Santana do Ipanema,Rodrigo Cunha,UNIÃO,4451,21.68
AL,Santana do Ipanema,Collor,PTB,1707,8.31
AL,Santana do Ipanema,Rui Palmeira,PSD,1597,7.78
AL,Santana do Ipanema,Cicero Albuquerque,PSOL,77,0.38
AL,Santana do Ipanema,Luciano Fontes,PMB,25,0.12
AL,Santana do Ipanema,Luciano Almeida,PRTB,8,0.04
AL,Santana do Mundaú,Paulo Dantas,MDB,1525,39.91
AL,Santana do Mundaú,Collor,PTB,1199,31.38
AL,Santana do Mundaú,Rodrigo Cunha,UNIÃO,808,21.15
AL,Santana do Mundaú,Rui Palmeira,PSD,264,6.91
AL,Santana do Mundaú,Cicero Albuquerque,PSOL,22,0.58
AL,Santana do Mundaú,Luciano Fontes,PMB,2,0.05
AL,Santana do Mundaú,Luciano Almeida,PRTB,1,0.03
AL,São Brás,Paulo Dantas,MDB,1913,45.4
AL,São Brás,Rui Palmeira,PSD,1861,44.16
AL,São Brás,Rodrigo Cunha,UNIÃO,241,5.72
AL,São Brás,Collor,PTB,194,4.6
AL,São Brás,Cicero Albuquerque,PSOL,3,0.07
AL,São Brás,Luciano Fontes,PMB,1,0.02
AL,São Brás,Luciano Almeida,PRTB,1,0.02
AL,São José da Laje,Paulo Dantas,MDB,5029,48.15
AL,São José da Laje,Rodrigo Cunha,UNIÃO,2876,27.54
AL,São José da Laje,Collor,PTB,1745,16.71
AL,São José da Laje,Rui Palmeira,PSD,734,7.03
AL,São José da Laje,Cicero Albuquerque,PSOL,47,0.45
AL,São José da Laje,Luciano Almeida,PRTB,7,0.07
AL,São José da Laje,Luciano Fontes,PMB,6,0.06
AL,São José da Tapera,Paulo Dantas,MDB,8928,69.78
AL,São José da Tapera,Rodrigo Cunha,UNIÃO,2210,17.27
AL,São José da Tapera,Rui Palmeira,PSD,803,6.28
AL,São José da Tapera,Collor,PTB,777,6.07
AL,São José da Tapera,Cicero Albuquerque,PSOL,53,0.41
AL,São José da Tapera,Luciano Fontes,PMB,18,0.14
AL,São José da Tapera,Luciano Almeida,PRTB,5,0.04
AL,São Luís do Quitunde,Paulo Dantas,MDB,7276,52.81
AL,São Luís do Quitunde,Collor,PTB,3138,22.78
AL,São Luís do Quitunde,Rodrigo Cunha,UNIÃO,2666,19.35
AL,São Luís do Quitunde,Rui Palmeira,PSD,607,4.41
AL,São Luís do Quitunde,Cicero Albuquerque,PSOL,67,0.49
AL,São Luís do Quitunde,Luciano Fontes,PMB,13,0.09
AL,São Luís do Quitunde,Luciano Almeida,PRTB,10,0.07
AL,São Miguel dos Campos,Paulo Dantas,MDB,13528,48.08
AL,São Miguel dos Campos,Rodrigo Cunha,UNIÃO,7160,25.45
AL,São Miguel dos Campos,Collor,PTB,5167,18.36
AL,São Miguel dos Campos,Rui Palmeira,PSD,1993,7.08
AL,São Miguel dos Campos,Cicero Albuquerque,PSOL,196,0.7
AL,São Miguel dos Campos,Luciano Fontes,PMB,65,0.23
AL,São Miguel dos Campos,Luciano Almeida,PRTB,28,0.1
AL,São Miguel dos Milagres,Paulo Dantas,MDB,2330,56.25
AL,São Miguel dos Milagres,Collor,PTB,1003,24.22
AL,São Miguel dos Milagres,Rodrigo Cunha,UNIÃO,523,12.63
AL,São Miguel dos Milagres,Rui Palmeira,PSD,254,6.13
AL,São Miguel dos Milagres,Cicero Albuquerque,PSOL,24,0.58
AL,São Miguel dos Milagres,Luciano Fontes,PMB,5,0.12
AL,São Miguel dos Milagres,Luciano Almeida,PRTB,3,0.07
AL,São Sebastião,Paulo Dantas,MDB,7566,47.45
AL,São Sebastião,Rodrigo Cunha,UNIÃO,6462,40.53
AL,São Sebastião,Collor,PTB,986,6.18
AL,São Sebastião,Rui Palmeira,PSD,861,5.4
AL,São Sebastião,Cicero Albuquerque,PSOL,50,0.31
AL,São Sebastião,Luciano Fontes,PMB,17,0.11
AL,São Sebastião,Luciano Almeida,PRTB,2,0.01
AL,Satuba,Rodrigo Cunha,UNIÃO,4447,50.39
AL,Satuba,Paulo Dantas,MDB,2194,24.86
AL,Satuba,Collor,PTB,1349,15.28
AL,Satuba,Rui Palmeira,PSD,695,7.87
AL,Satuba,Cicero Albuquerque,PSOL,114,1.29
AL,Satuba,Luciano Fontes,PMB,16,0.18
AL,Satuba,Luciano Almeida,PRTB,11,0.12
AL,Senador Rui Palmeira,Paulo Dantas,MDB,4541,77.43
AL,Senador Rui Palmeira,Rodrigo Cunha,UNIÃO,882,15.04
AL,Senador Rui Palmeira,Collor,PTB,210,3.58
AL,Senador Rui Palmeira,Rui Palmeira,PSD,205,3.5
AL,Senador Rui Palmeira,Cicero Albuquerque,PSOL,18,0.31
AL,Senador Rui Palmeira,Luciano Fontes,PMB,5,0.09
AL,Senador Rui Palmeira,Luciano Almeida,PRTB,4,0.07
AL,Tanque D'Arca,Paulo Dantas,MDB,1918,61.3
AL,Tanque D'Arca,Rodrigo Cunha,UNIÃO,729,23.3
AL,Tanque D'Arca,Collor,PTB,281,8.98
AL,Tanque D'Arca,Rui Palmeira,PSD,165,5.27
AL,Tanque D'Arca,Cicero Albuquerque,PSOL,30,0.96
AL,Tanque D'Arca,Luciano Fontes,PMB,5,0.16
AL,Tanque D'Arca,Luciano Almeida,PRTB,1,0.03
AL,Taquarana,Paulo Dantas,MDB,4178,46.87
AL,Taquarana,Rodrigo Cunha,UNIÃO,3560,39.94
AL,Taquarana,Rui Palmeira,PSD,560,6.28
AL,Taquarana,Collor,PTB,550,6.17
AL,Taquarana,Cicero Albuquerque,PSOL,62,0.7
AL,Taquarana,Luciano Fontes,PMB,4,0.04
AL,Taquarana,Luciano Almeida,PRTB,0,0.0
AL,Teotônio Vilela,Rodrigo Cunha,UNIÃO,11158,61.81
AL,Teotônio Vilela,Paulo Dantas,MDB,3624,20.08
AL,Teotônio Vilela,Collor,PTB,1716,9.51
AL,Teotônio Vilela,Rui Palmeira,PSD,1493,8.27
AL,Teotônio Vilela,Cicero Albuquerque,PSOL,39,0.22
AL,Teotônio Vilela,Luciano Fontes,PMB,17,0.09
AL,Teotônio Vilela,Luciano Almeida,PRTB,4,0.02
AL,Traipu,Paulo Dantas,MDB,6217,78.7
AL,Traipu,Rodrigo Cunha,UNIÃO,1314,16.63
AL,Traipu,Collor,PTB,193,2.44
AL,Traipu,Rui Palmeira,PSD,160,2.03
AL,Traipu,Cicero Albuquerque,PSOL,14,0.18
AL,Traipu,Luciano Fontes,PMB,1,0.01
AL,Traipu,Luciano Almeida,PRTB,1,0.01
AL,União dos Palmares,Paulo Dantas,MDB,17975,61.6
AL,União dos Palmares,Rodrigo Cunha,UNIÃO,5888,20.18
AL,União dos Palmares,Collor,PTB,3238,11.1
AL,União dos Palmares,Rui Palmeira,PSD,1838,6.3
AL,União dos Palmares,Cicero Albuquerque,PSOL,204,0.7
AL,União dos Palmares,Luciano Fontes,PMB,21,0.07
AL,União dos Palmares,Luciano Almeida,PRTB,16,0.05
AL,Viçosa,Paulo Dantas,MDB,5070,53.37
AL,Viçosa,Rodrigo Cunha,UNIÃO,2242,23.6
AL,Viçosa,Collor,PTB,1059,11.15
AL,Viçosa,Rui Palmeira,PSD,1047,11.02
AL,Viçosa,Cicero Albuquerque,PSOL,66,0.69
AL,Viçosa,Luciano Fontes,PMB,8,0.08
AL,Viçosa,Luciano Almeida,PRTB,7,0.07
AM,Alvarães,Wilson Lima,UNIÃO,5218,66.92
AM,Alvarães,Amazonino Mendes,CIDADANIA,1682,21.57
AM,Alvarães,Eduardo Braga,MDB,748,9.59
AM,Alvarães,Ricardo Nicolau,SOLIDARIEDADE,99,1.27
AM,Alvarães,Carol Braz,PDT,44,0.56
AM,Alvarães,Dr Israel Tuyuka,PSOL,5,0.06
AM,Alvarães,Henrique Oliveira,PODE,1,0.01
AM,Alvarães,Nair Blair,AGIR,0,0.0
AM,Amaturá,Wilson Lima,UNIÃO,3537,71.57
AM,Amaturá,Eduardo Braga,MDB,1158,23.43
AM,Amaturá,Amazonino Mendes,CIDADANIA,165,3.34
AM,Amaturá,Ricardo Nicolau,SOLIDARIEDADE,54,1.09
AM,Amaturá,Carol Braz,PDT,20,0.4
AM,Amaturá,Dr Israel Tuyuka,PSOL,5,0.1
AM,Amaturá,Nair Blair,AGIR,2,0.04
AM,Amaturá,Henrique Oliveira,PODE,1,0.02
AM,Anamã,Wilson Lima,UNIÃO,3013,49.73
AM,Anamã,Eduardo Braga,MDB,1851,30.55
AM,Anamã,Amazonino Mendes,CIDADANIA,1041,17.18
AM,Anamã,Ricardo Nicolau,SOLIDARIEDADE,99,1.63
AM,Anamã,Carol Braz,PDT,42,0.69
AM,Anamã,Dr Israel Tuyuka,PSOL,11,0.18
AM,Anamã,Henrique Oliveira,PODE,1,0.02
AM,Anamã,Nair Blair,AGIR,1,0.02
AM,Anori,Eduardo Braga,MDB,4870,65.52
AM,Anori,Wilson Lima,UNIÃO,2024,27.23
AM,Anori,Amazonino Mendes,CIDADANIA,302,4.06
AM,Anori,Ricardo Nicolau,SOLIDARIEDADE,186,2.5
AM,Anori,Carol Braz,PDT,38,0.51
AM,Anori,Dr Israel Tuyuka,PSOL,5,0.07
AM,Anori,Henrique Oliveira,PODE,5,0.07
AM,Anori,Nair Blair,AGIR,3,0.04
AM,Apuí,Wilson Lima,UNIÃO,4486,64.69
AM,Apuí,Amazonino Mendes,CIDADANIA,1613,23.26
AM,Apuí,Eduardo Braga,MDB,723,10.43
AM,Apuí,Carol Braz,PDT,61,0.88
AM,Apuí,Ricardo Nicolau,SOLIDARIEDADE,39,0.56
AM,Apuí,Henrique Oliveira,PODE,5,0.07
AM,Apuí,Nair Blair,AGIR,4,0.06
AM,Apuí,Dr Israel Tuyuka,PSOL,4,0.06
AM,Atalaia do Norte,Wilson Lima,UNIÃO,3403,60.2
AM,Atalaia do Norte,Eduardo Braga,MDB,1728,30.57
AM,Atalaia do Norte,Amazonino Mendes,CIDADANIA,453,8.01
AM,Atalaia do Norte,Ricardo Nicolau,SOLIDARIEDADE,38,0.67
AM,Atalaia do Norte,Carol Braz,PDT,20,0.35
AM,Atalaia do Norte,Dr Israel Tuyuka,PSOL,10,0.18
AM,Atalaia do Norte,Henrique Oliveira,PODE,1,0.02
AM,Atalaia do Norte,Nair Blair,AGIR,0,0.0
AM,Autazes,Wilson Lima,UNIÃO,10373,69.54
AM,Autazes,Eduardo Braga,MDB,2773,18.59
AM,Autazes,Amazonino Mendes,CIDADANIA,1245,8.35
AM,Autazes,Ricardo Nicolau,SOLIDARIEDADE,336,2.25
AM,Autazes,Carol Braz,PDT,143,0.96
AM,Autazes,Dr Israel Tuyuka,PSOL,29,0.19
AM,Autazes,Henrique Oliveira,PODE,16,0.11
AM,Autazes,Nair Blair,AGIR,2,0.01
AM,Barcelos,Wilson Lima,UNIÃO,3225,49.33
AM,Barcelos,Eduardo Braga,MDB,2771,42.39
AM,Barcelos,Amazonino Mendes,CIDADANIA,385,5.89
AM,Barcelos,Ricardo Nicolau,SOLIDARIEDADE,77,1.18
AM,Barcelos,Dr Israel Tuyuka,PSOL,37,0.57
AM,Barcelos,Carol Braz,PDT,36,0.55
AM,Barcelos,Nair Blair,AGIR,4,0.06
AM,Barcelos,Henrique Oliveira,PODE,2,0.03
AM,Barreirinha,Wilson Lima,UNIÃO,8809,60.22
AM,Barreirinha,Eduardo Braga,MDB,4780,32.68
AM,Barreirinha,Amazonino Mendes,CIDADANIA,748,5.11
AM,Barreirinha,Ricardo Nicolau,SOLIDARIEDADE,165,1.13
AM,Barreirinha,Carol Braz,PDT,80,0.55
AM,Barreirinha,Dr Israel Tuyuka,PSOL,42,0.29
AM,Barreirinha,Henrique Oliveira,PODE,4,0.03
